rss,cr,ballistic_phase10_deg,n,bx_gse_mean,bmag_mean,pfss_equator_signed_mean,pfss_global_signed_mean,omni_radial_polarity_proxy,pfss_equator_polarity_proxy,pfss_global_polarity_proxy
3.0,2283,170.0,8,-3.862500011920929,12.275000095367432,0.02744831221609645,0.007153301035887012,1.0,1.0,1.0
3.0,2283,180.0,3,-5.899999936421712,14.333333651224772,0.018955285207291835,-0.0012874351289739333,1.0,1.0,-1.0
3.0,2283,190.0,15,-3.3599999944368997,8.946666717529297,0.0060865900548511325,-0.010206835931685013,1.0,1.0,-1.0
3.0,2283,200.0,19,-2.4368421231445514,5.421052631578948,-0.01200883733682701,-0.02143517496792568,1.0,-1.0,-1.0
3.0,2283,210.0,12,-2.51666667064031,5.324999968210856,-0.04095604844976226,-0.037800592468974166,1.0,-1.0,-1.0
3.0,2283,220.0,30,-0.0033333356181780498,3.2833333214124045,-0.05726099848740615,-0.046086084634412064,1.0,-1.0,-1.0
3.0,2283,230.0,32,-0.46875002165324986,10.803125023841858,-0.06599914707995616,-0.04911680983137807,1.0,-1.0,-1.0
3.0,2283,240.0,16,1.2187499813735485,9.243750005960464,-0.06372185915845058,-0.04646207281720923,-1.0,-1.0,-1.0
3.0,2283,250.0,3,5.533333460489909,15.299999872843427,-0.05367764630222633,-0.038788033615980766,-1.0,-1.0,-1.0
3.0,2283,260.0,6,3.8333333333333335,19.366666475931805,-0.03815696576054133,-0.027850669263615152,-1.0,-1.0,-1.0
3.0,2283,270.0,26,-2.5038461731030393,4.173076895567087,-0.017933768970963018,-0.013688440103082908,1.0,-1.0,-1.0
3.0,2283,280.0,24,-2.279166667101284,4.608333354194959,-0.009827841072998562,-0.007872385028227038,1.0,-1.0,-1.0
3.0,2283,290.0,10,0.22999999523162842,8.509999990463257,0.00279098617327515,0.00177273259950345,-1.0,1.0,1.0
3.0,2283,300.0,10,-2.1600000143051146,7.940000009536743,0.00661185519967218,0.00538302890007915,1.0,1.0,1.0
3.0,2283,310.0,10,-2.8600000217556953,7.030000019073486,0.006542890896528821,0.00723468553864753,1.0,1.0,1.0
3.0,2283,320.0,19,-2.3736842102126072,6.357894746880782,0.004276417411835574,0.006997539235326016,1.0,1.0,1.0
3.0,2283,330.0,16,-1.8499999977648258,5.924999982118607,0.002229780206528331,0.007011897733082507,1.0,1.0,1.0
3.0,2283,340.0,29,-2.14137932247129,4.720689617354294,0.004176771999601697,0.009151179225897877,1.0,1.0,1.0
3.0,2283,350.0,32,-1.9031249929685146,3.9093749970197678,0.0109100365220992,0.013716432017510272,1.0,1.0,1.0
3.0,2284,0.0,12,-0.31666665089627105,3.375,-0.013226273323374832,-0.010524583444807075,1.0,-1.0,-1.0
3.0,2284,10.0,3,-1.7666667302449544,3.0,-0.0028429482328245666,-0.003880616041623267,1.0,-1.0,-1.0
3.0,2284,20.0,2,-0.3500000238418579,23.300000190734863,0.03484710786758355,0.019037696741285002,1.0,1.0,1.0
3.0,2284,30.0,16,-11.12500000745058,40.42500019073486,0.06070917719377289,0.03466765288329303,1.0,1.0,1.0
3.0,2284,40.0,7,-6.314285721097674,18.74285752432687,0.07826878372135597,0.045453789230930644,1.0,1.0,1.0
3.0,2284,50.0,17,-1.6764705531737383,8.464705803815056,0.08337619314459464,0.0490247717149671,1.0,1.0,1.0
3.0,2284,60.0,48,-1.2645833428638678,6.53333334128062,0.07632097558349742,0.04536321157053802,1.0,1.0,1.0
3.0,2284,70.0,35,-2.631428567639419,3.9228571142469133,0.05989568317359644,0.036001534743963094,1.0,1.0,1.0
3.0,2284,80.0,26,-0.35000000234979856,7.861538391846877,0.04336792256688649,0.026236825615404687,1.0,1.0,1.0
3.0,2284,90.0,14,2.307142859058721,8.414285727909633,0.03232602417819671,0.01948742356906785,-1.0,1.0,1.0
3.0,2284,100.0,18,5.53333334128062,11.833333333333334,0.01576045006365935,0.008446685654136917,-1.0,1.0,1.0
3.0,2284,110.0,26,-2.6615384496175327,6.630769234437209,0.011506408197968112,0.005187320081865611,1.0,1.0,1.0
3.0,2284,120.0,20,-1.5700000084936618,7.990000009536743,0.004460657490527865,-0.0004049524571652866,1.0,1.0,-1.0
3.0,2284,130.0,21,-3.0666666747558686,5.680952412741525,-0.0008576049236323516,-0.004428315728798372,1.0,-1.0,-1.0
3.0,2284,140.0,12,-3.2166666785875955,5.916666706403096,-0.006085825821360066,-0.008430120911465992,1.0,-1.0,-1.0
3.0,2284,150.0,27,-1.3111111116078165,6.448148197597927,-0.008332344427237385,-0.011351076910722298,1.0,-1.0,-1.0
3.0,2284,160.0,14,-0.9428571478596756,6.392857074737549,-0.001518540562145357,-0.009566334524411415,1.0,-1.0,-1.0
3.0,2284,170.0,17,1.1529411620953505,7.152941170860739,0.007365048335842765,-0.006116838594207518,-1.0,1.0,-1.0
3.0,2284,180.0,21,-0.07142857852436248,7.885714213053386,0.0240819562819534,0.0008277024671436666,1.0,1.0,1.0
3.0,2284,190.0,15,-4.026666680971782,7.7,0.03249877269815297,0.004165863204508674,1.0,1.0,1.0
3.0,2284,200.0,17,-4.723529472070582,6.088235294117647,0.030772035097408303,0.0026869110351803293,1.0,1.0,1.0
3.0,2284,210.0,20,-3.635000003874302,6.084999942779541,0.016156340358937524,-0.00518981515618,1.0,1.0,-1.0
3.0,2284,220.0,22,-2.6909091147509487,5.586363651535728,-0.011632889201910796,-0.019626407677817887,1.0,-1.0,-1.0
3.0,2284,230.0,30,-1.576666670292616,5.203333338101705,-0.02960370667860027,-0.02887409085771925,1.0,-1.0,-1.0
3.0,2284,240.0,12,0.39166667064030963,9.400000055631002,-0.04782977926094045,-0.03808126266871337,-1.0,-1.0,-1.0
3.0,2284,250.0,18,0.68888885817594,7.838888896836175,-0.0496747934819406,-0.038644257637981884,-1.0,-1.0,-1.0
3.0,2284,260.0,13,-1.5307692054372568,6.761538450534527,-0.041127815795752726,-0.03330662318781163,1.0,-1.0,-1.0
3.0,2284,270.0,20,0.5950000002980232,5.829999995231629,-0.02711249230717016,-0.02487439344007264,-1.0,-1.0,-1.0
3.0,2284,280.0,25,0.5280000075697899,3.9159999752044676,-0.011510820828302919,-0.015433648599044556,-1.0,-1.0,-1.0
3.0,2284,290.0,3,0.6999999682108561,9.700000047683716,0.004331292379611967,-0.005652777824613867,-1.0,1.0,-1.0
3.0,2284,300.0,6,-3.9333333174387612,14.699999968210856,0.010436334276997116,-0.0017644274360815,1.0,1.0,-1.0
3.0,2284,310.0,5,-4.239999905228615,13.65999984741211,0.01314976035204612,0.00061585627268736,1.0,1.0,1.0
3.0,2284,320.0,12,-2.6249999900658927,7.774999936421712,0.007885646451354091,-0.0018066640831876462,1.0,1.0,-1.0
3.0,2284,330.0,18,-2.9888889127307467,4.938888947168986,-0.0014731339224843395,-0.0064673992295993556,1.0,-1.0,-1.0
3.0,2284,340.0,28,-0.9607142885880811,3.632142816271101,-0.011340764602165748,-0.011278432690463415,1.0,-1.0,-1.0
3.0,2284,350.0,26,-1.7076923188108664,3.9423076923076925,-0.016645775668962092,-0.013382890646648302,1.0,-1.0,-1.0
3.0,2286,0.0,19,-1.4368421133411557,5.02631580202203,-0.016165569639719348,-0.0028981136981279633,1.0,-1.0,-1.0
3.0,2286,10.0,17,-2.3352941099335167,7.864705899182488,-0.007949838425938919,0.002424319545567453,1.0,-1.0,1.0
3.0,2286,20.0,24,-3.949999955793222,6.366666654745738,0.012654863828338551,0.014909416215700294,1.0,1.0,1.0
3.0,2286,30.0,25,-4.427999992370605,6.199999980926513,0.03288753747888674,0.026962631252764307,1.0,1.0,1.0
3.0,2286,40.0,6,-3.216666658719381,6.450000047683716,0.05445681541068747,0.03975442833963632,1.0,1.0,1.0
3.0,2286,50.0,12,-3.3000000218550363,5.591666678587596,0.06771874521099207,0.04771168350729229,1.0,1.0,1.0
3.0,2286,60.0,11,-0.6545454656535928,6.972727255387739,0.0697953218423171,0.049145291320465564,1.0,1.0,1.0
3.0,2286,70.0,25,0.04799999862909317,4.499999990463257,0.06352736524590169,0.04573060609793116,-1.0,1.0,1.0
3.0,2286,80.0,15,1.8599999944369,4.766666666666667,0.04888897379469256,0.03741908824189569,-1.0,1.0,1.0
3.0,2286,90.0,26,1.70769230562907,4.619230738052955,0.03277462211649621,0.02799000604580664,-1.0,1.0,1.0
3.0,2286,100.0,10,1.4700000055134297,4.929999923706054,0.01496938221252205,0.01666150881473591,-1.0,1.0,1.0
3.0,2286,110.0,20,4.689999973773956,6.129999995231628,0.008016163056496415,0.011301634797188395,-1.0,1.0,1.0
3.0,2286,120.0,21,0.2571428730374291,4.647619054431007,0.002901565390839676,0.006894158660864515,-1.0,1.0,1.0
3.0,2286,130.0,16,-0.8062499999068677,3.931250050663948,-0.006664336087566363,-0.0005250546603226751,1.0,-1.0,-1.0
3.0,2286,140.0,12,-1.2750000016142924,3.925000031789144,-0.019084057534872308,-0.008985144026182142,1.0,-1.0,-1.0
3.0,2286,150.0,6,-7.200000127156575,12.083333174387613,-0.039907891938784364,-0.022502462222948185,1.0,-1.0,-1.0
3.0,2286,160.0,13,-6.138461553133451,14.52307708446796,-0.050907332980442074,-0.03004274177411039,1.0,-1.0,-1.0
3.0,2286,170.0,25,-4.524000015258789,6.9319999885559085,-0.05409985698654629,-0.0342821607591666,1.0,-1.0,-1.0
3.0,2286,180.0,36,-0.3611111044883728,4.363888906108008,-0.04222630275955918,-0.030522453068581517,1.0,-1.0,-1.0
3.0,2286,190.0,9,-0.6111111276679568,3.8555555078718395,-0.032730620191522876,-0.026827924587884668,1.0,-1.0,-1.0
3.0,2286,200.0,3,0.800000011920929,5.400000095367432,-0.026682226480028964,-0.024589421900523167,-1.0,-1.0,-1.0
3.0,2286,210.0,22,0.26363635977560823,4.545454567128962,-0.033668734613533265,-0.029598652203625588,-1.0,-1.0,-1.0
3.0,2286,220.0,27,0.09999999762685209,4.888888888888889,-0.0517484446387634,-0.039597620842515564,-1.0,-1.0,-1.0
3.0,2286,230.0,30,-2.2933333247900007,6.0700000365575155,-0.06857130864791376,-0.04852862902448515,1.0,-1.0,-1.0
3.0,2286,240.0,1,-6.300000190734863,17.200000762939453,-0.0814474750491307,-0.0542660198437915,1.0,-1.0,-1.0
3.0,2286,250.0,13,2.115384633724506,14.823077055124136,-0.07791266910859537,-0.05145343948455066,-1.0,-1.0,-1.0
3.0,2286,260.0,24,0.7874999983857075,7.9750000437100725,-0.060039622429796664,-0.03956248380672369,-1.0,-1.0,-1.0
3.0,2286,270.0,2,0.15000000596046448,10.75,-0.041452821713390695,-0.0277532069964086,-1.0,-1.0,-1.0
3.0,2286,280.0,8,-5.287499953061342,12.162500143051147,0.0071785920970879125,0.00263064691000915,1.0,1.0,1.0
3.0,2286,290.0,3,-7.599999904632568,16.76666641235352,0.028845149233009265,0.016235953757603432,1.0,1.0,1.0
3.0,2286,300.0,5,1.9800000190734863,12.079999923706055,0.05108757144520184,0.030723093471319178,-1.0,1.0,1.0
3.0,2286,310.0,39,-2.9743589982390404,7.769230781457363,0.05445776430679382,0.0338490158524183,1.0,1.0,1.0
3.0,2286,320.0,7,-3.6571428775787354,8.100000177110944,0.04445467736404093,0.029267609982128857,1.0,1.0,1.0
3.0,2286,330.0,12,-4.083333313465118,6.950000007947286,0.02934319399705072,0.02131570087934265,1.0,1.0,1.0
3.0,2286,340.0,28,-1.9999999763177974,3.51428576026644,6.738454943639284e-05,0.005426905786246861,1.0,1.0,1.0
3.0,2286,350.0,26,-1.2807692487079363,4.215384584206801,-0.009097603049414192,0.0004915504707126616,1.0,-1.0,1.0
3.0,2287,0.0,12,-2.2166666562358537,7.299999992052714,-0.008885852571175608,-0.005713930935157675,1.0,-1.0,-1.0
3.0,2287,10.0,25,-0.6640000057220459,10.068000087738037,-0.004542009342332568,-0.001143233452995652,1.0,-1.0,-1.0
3.0,2287,20.0,17,-3.3941176148021923,7.376470565795898,0.007505566224158665,0.007756011579671311,1.0,1.0,1.0
3.0,2287,30.0,29,-1.5620689898215492,6.65862068636664,0.02032153763171593,0.0166216531462652,1.0,1.0,1.0
3.0,2287,40.0,16,-3.9874999783933163,9.63125005364418,0.03830151351481626,0.028636181870323695,1.0,1.0,1.0
3.0,2287,50.0,15,0.8599999775489171,14.493333307902018,0.06284706775991668,0.04486127669453017,-1.0,1.0,1.0
3.0,2287,60.0,3,-8.499999841054281,18.60000038146973,0.07050866502744953,0.050158791213558866,1.0,1.0,1.0
3.0,2287,70.0,7,-3.1428572109767368,11.557142734527588,0.07330016289524348,0.05373579055792637,1.0,1.0,1.0
3.0,2287,80.0,36,0.333333313672079,4.386111074023777,0.06647712955141044,0.05097351868071077,-1.0,1.0,1.0
3.0,2287,90.0,24,2.2499999941016235,5.379166642824809,0.053602172759088594,0.04472123654388133,-1.0,1.0,1.0
3.0,2287,100.0,24,2.4666666658595204,5.875,0.04060465349853755,0.037769167190156695,-1.0,1.0,1.0
3.0,2287,110.0,10,2.8200000047683718,6.4499999523162845,0.03676531929624636,0.03489711040128491,-1.0,1.0,1.0
3.0,2287,120.0,22,1.2818181839856235,5.254545471884987,0.03945846377909678,0.034361115193000655,-1.0,1.0,1.0
3.0,2287,130.0,9,0.36666667544179493,7.055555608537462,0.0427107263288502,0.03365138386493418,-1.0,1.0,1.0
3.0,2287,140.0,9,0.5999999377462599,10.133333312140572,0.04079735351936547,0.030123722055079922,-1.0,1.0,1.0
3.0,2287,150.0,12,-0.541666696468989,17.583333333333332,0.022574438207246226,0.016788543397332992,1.0,1.0,1.0
3.0,2287,160.0,13,-2.2384615494654727,19.384615311255825,0.0010958209287659617,0.003003755829703331,1.0,1.0,1.0
3.0,2287,170.0,36,-6.3583333608176975,16.92222211096022,-0.022583451057370692,-0.012587980764873642,1.0,-1.0,-1.0
3.0,2287,180.0,14,-1.9214285580175263,5.278571452413287,-0.032992998010836966,-0.02096793541137201,1.0,-1.0,-1.0
3.0,2287,190.0,35,1.274285701555865,7.1628571782793315,-0.036953440706903165,-0.026116619192227852,-1.0,-1.0,-1.0
3.0,2287,200.0,30,-1.156666644414266,5.840000001589457,-0.04194065434714529,-0.033543982582059685,1.0,-1.0,-1.0
3.0,2287,210.0,10,-2.5700000166893004,5.869999980926513,-0.051015091168253236,-0.04079723944043923,1.0,-1.0,-1.0
3.0,2287,220.0,1,-2.700000047683716,12.300000190734863,-0.0819416669790638,-0.0602085778222209,1.0,-1.0,-1.0
3.0,2287,230.0,2,-1.800000011920929,17.899999618530273,-0.1011293033785242,-0.071184866081304,1.0,-1.0,-1.0
3.0,2287,240.0,38,0.6500000985045183,10.9000000326257,-0.11260700236291603,-0.07731066837931995,-1.0,-1.0,-1.0
3.0,2287,250.0,38,-3.584210515022278,6.742105308331941,-0.11223958464729461,-0.07608237467802788,1.0,-1.0,-1.0
3.0,2287,260.0,14,-2.8285713962146213,6.007142918450492,-0.09777933019055922,-0.06673666659819691,1.0,-1.0,-1.0
3.0,2287,270.0,19,-3.6105263139072217,7.221052671733656,-0.0715167441861939,-0.050393833632172376,1.0,-1.0,-1.0
3.0,2287,280.0,12,-1.3416666487852733,8.416666706403097,-0.02740613727331513,-0.02338615685326542,1.0,-1.0,-1.0
3.0,2287,290.0,6,1.1999999781449635,8.96666661898295,0.003105142538920561,-0.004801641007573684,-1.0,1.0,-1.0
3.0,2287,310.0,28,-0.778571430593729,6.2607143095561435,0.04402086560549506,0.020922679921225807,1.0,1.0,1.0
3.0,2287,320.0,35,-1.3399999950613295,4.7314285482679095,0.03799023390064814,0.01835392973659235,1.0,1.0,1.0
3.0,2287,330.0,8,-3.774999976158142,7.050000071525574,0.029318037931293273,0.013813278654166674,1.0,1.0,1.0
3.0,2287,350.0,25,-2.9120000076293944,9.83199993133545,-0.005745999482046348,-0.004657971060699016,1.0,-1.0,-1.0
3.0,2290,0.0,53,-0.22075470002754677,4.1716980979127705,-0.042805582744252425,-0.02257948540187254,1.0,-1.0,-1.0
3.0,2290,10.0,23,-1.995652154735897,5.943478294040846,-0.028355813341183388,-0.011682219122644541,1.0,-1.0,-1.0
3.0,2290,20.0,11,-3.8636363419619473,8.036363688382236,0.004219181023462555,0.010596381746404709,1.0,1.0,1.0
3.0,2290,30.0,7,-5.614285707473755,7.842857224600656,0.030891839906757087,0.0286083556675899,1.0,1.0,1.0
3.0,2290,40.0,36,-1.4333333135065105,4.994444436497158,0.06124959592053584,0.04950206576646749,1.0,1.0,1.0
3.0,2290,50.0,21,4.038095224471319,5.866666714350383,0.07911377273006168,0.06217261929932497,-1.0,1.0,1.0
3.0,2290,60.0,12,4.266666665673256,7.491666714350383,0.09298310604335795,0.07230333634519222,-1.0,1.0,1.0
3.0,2290,70.0,2,7.0,13.300000190734863,0.09981495963727194,0.07785541697837736,-1.0,1.0,1.0
3.0,2290,80.0,4,11.774999856948853,21.924999713897705,0.0937114586507178,0.0757495673469828,-1.0,1.0,1.0
3.0,2290,90.0,26,8.876923047579252,13.557692289352417,0.08464426702696796,0.07085728281813514,-1.0,1.0,1.0
3.0,2290,100.0,7,3.9571428980146135,6.514285700661795,0.07659545781129398,0.06629931766303325,-1.0,1.0,1.0
3.0,2290,110.0,13,4.999999963320219,11.253846205197847,0.054983131046618006,0.052772253081202466,-1.0,1.0,1.0
3.0,2290,120.0,25,5.132000041007996,7.144000015258789,0.0527867070162225,0.05046915240018758,-1.0,1.0,1.0
3.0,2290,130.0,12,4.866666615009308,6.858333230018616,0.0557801823572249,0.050229268726189574,-1.0,1.0,1.0
3.0,2290,140.0,14,5.235714299338205,7.607142857142857,0.0637341261889718,0.052396905576631334,-1.0,1.0,1.0
3.0,2290,150.0,34,5.385294121854446,7.520588229684269,0.07095589465310759,0.05355649538311867,-1.0,1.0,1.0
3.0,2290,160.0,28,6.167857127530234,8.832142863954816,0.06943721942250894,0.05111390157946919,-1.0,1.0,1.0
3.0,2290,170.0,7,5.6000000068119595,11.085714067731585,0.04852249825812043,0.0363446177489372,-1.0,1.0,1.0
3.0,2290,180.0,24,4.308333327372869,10.325000007947287,0.0283172077322352,0.023346060938648782,-1.0,1.0,1.0
3.0,2290,190.0,16,-4.343749973922968,6.918749958276749,-0.010736953236586987,-0.00166010761495465,1.0,-1.0,-1.0
3.0,2290,200.0,21,-4.066666631471543,6.947619029453823,-0.04430814196739231,-0.023512210776626605,1.0,-1.0,-1.0
3.0,2290,210.0,16,-4.837500035762787,8.143749982118607,-0.07853684447556897,-0.04615734713292482,1.0,-1.0,-1.0
3.0,2290,220.0,32,-1.0968749995809048,4.3249999806284904,-0.11334450022063364,-0.06937502128676473,1.0,-1.0,-1.0
3.0,2290,230.0,27,0.42592591847534533,4.566666656070286,-0.13416256525154535,-0.08320982047937805,-1.0,-1.0,-1.0
3.0,2290,240.0,12,0.6666666666666666,13.141666829586029,-0.14833363736882108,-0.09259745525481096,-1.0,-1.0,-1.0
3.0,2290,250.0,12,-1.9499999781449635,13.991666714350382,-0.1516402648387567,-0.09495499667278302,1.0,-1.0,-1.0
3.0,2290,260.0,18,-3.2444444940321975,10.42222229639689,-0.14448332274628106,-0.09069229754501525,1.0,-1.0,-1.0
3.0,2290,270.0,15,-4.866666666666666,9.36000000635783,-0.12738730273189708,-0.08038303924310072,1.0,-1.0,-1.0
3.0,2290,280.0,28,-2.149999996115054,5.646428559507642,-0.0999555678787258,-0.06405280765257569,1.0,-1.0,-1.0
3.0,2290,290.0,25,-1.8760000228881837,4.747999992370605,-0.07705333265089985,-0.050670970809530536,1.0,-1.0,-1.0
3.0,2290,300.0,10,-5.259999990463257,9.189999961853028,-0.04697766158050285,-0.033475769297912975,1.0,-1.0,-1.0
3.0,2290,310.0,7,-4.457142838409969,7.928571292332241,-0.034726270834481716,-0.0264970464147144,1.0,-1.0,-1.0
3.0,2290,320.0,40,-3.4574999868869782,6.76749997138977,-0.03128161916801463,-0.024284551318473926,1.0,-1.0,-1.0
3.0,2290,330.0,9,-3.1999999996688633,9.999999947018093,-0.034991409865655236,-0.025454313109119265,1.0,-1.0,-1.0
3.0,2290,340.0,17,-2.4823529334629284,9.341176397660199,-0.04356849300568577,-0.0282808397937736,1.0,-1.0,-1.0
3.0,2290,350.0,7,-2.757142867360796,5.9571428298950195,-0.04769882106571945,-0.028040559912857872,1.0,-1.0,-1.0
